nome_modelo,index_cenario,dia_dados,dia_experimento,tempoMedioInferencia,deviceMacroF1PerDevice,mediaMicro,matrizConfisao
ExtremelyFastDecisionTreeClassifier,0,30,11,0.12992450142450143,"{'dispe3d457f8ccadfa505c7579f0d2a7f630': MacroF1: 67.86%, 'dispf34127e9d687887832c76c7fed087a61': MacroF1: 62.41%, 'disp4af167c9d4df8acd2894e2f77c7aec28': MacroF1: 77.35%}",0.7277070821000189,"dispe3d457f8ccadfa505c7579f0d2a7f630
          2.0   5.0  
    2.0   234     9  
    5.0    69    39  

dispf34127e9d687887832c76c7fed087a61
          1.0   4.0  
    1.0    78    13  
    4.0   114   146  

disp4af167c9d4df8acd2894e2f77c7aec28
          2.0   5.0  
    2.0    30    18  
    5.0    20   272  "
ExtremelyFastDecisionTreeClassifier,0,1,12,0.12984597943444734,"{'dispe3d457f8ccadfa505c7579f0d2a7f630': MacroF1: 67.07%, 'dispf34127e9d687887832c76c7fed087a61': MacroF1: 61.61%, 'disp4af167c9d4df8acd2894e2f77c7aec28': MacroF1: 76.96%}",0.7248559248559248,"dispe3d457f8ccadfa505c7579f0d2a7f630
          2.0   5.0  
    2.0   263     9  
    5.0    77    40  

dispf34127e9d687887832c76c7fed087a61
          1.0   4.0  
    1.0    78    24  
    4.0   117   170  

disp4af167c9d4df8acd2894e2f77c7aec28
          2.0   5.0  
    2.0    31    21  
    5.0    20   306  "
ExtremelyFastDecisionTreeClassifier,0,2,13,0.12840445454545457,"{'dispe3d457f8ccadfa505c7579f0d2a7f630': MacroF1: 66.74%, 'dispf34127e9d687887832c76c7fed087a61': MacroF1: 61.36%, 'disp4af167c9d4df8acd2894e2f77c7aec28': MacroF1: 77.47%}",0.7210110207354195,"dispe3d457f8ccadfa505c7579f0d2a7f630
          2.0   5.0  
    2.0   269     9  
    5.0    85    44  

dispf34127e9d687887832c76c7fed087a61
          1.0   4.0  
    1.0    78    30  
    4.0   117   182  

disp4af167c9d4df8acd2894e2f77c7aec28
          2.0   5.0  
    2.0    34    22  
    5.0    21   319  "
ExtremelyFastDecisionTreeClassifier,0,3,14,0.12679110816777045,"{'dispe3d457f8ccadfa505c7579f0d2a7f630': MacroF1: 66.29%, 'dispf34127e9d687887832c76c7fed087a61': MacroF1: 60.75%, 'disp4af167c9d4df8acd2894e2f77c7aec28': MacroF1: 77.51%}",0.7211920245238208,"dispe3d457f8ccadfa505c7579f0d2a7f630
          2.0   5.0  
    2.0   306     9  
    5.0    93    45  

dispf34127e9d687887832c76c7fed087a61
          1.0   4.0  
    1.0    78    45  
    4.0   117   213  

disp4af167c9d4df8acd2894e2f77c7aec28
          2.0   5.0  
    2.0    35    24  
    5.0    21   362  "
ExtremelyFastDecisionTreeClassifier,1,20,1,0.0,{},0.0,
ExtremelyFastDecisionTreeClassifier,1,21,2,1.1585406294416245,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 59.22%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 50.24%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 67.61%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 65.03%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 71.97%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 52.01%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 53.20%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 91.53%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 79.73%}",0.681925417033777,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    14     3  
    2.0    49   131  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0    48    20  
    2.0    78    51  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0    42    22  
    5.0    34    85  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0    43    31  
    5.0    29    74  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0    33    28  
    5.0    13    95  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0    34    27  
    2.0    52    54  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    28     9  
    5.0    61    57  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    11     0  
    5.0     4   127  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0     5     0  
    7.0     6    96  "
ExtremelyFastDecisionTreeClassifier,1,22,3,0.9007662446483181,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 62.97%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 58.77%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 66.80%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 67.06%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 70.93%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 60.72%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 58.18%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 91.92%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 80.59%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 40.00%}",0.7041586984689837,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    14     3  
    2.0    49   261  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0    65    42  
    2.0    87   133  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0    46    49  
    5.0    35   183  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0    47    54  
    5.0    29   177  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0    50    49  
    5.0    22   178  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0    38    44  
    2.0    52   163  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    30    32  
    5.0    62   161  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    11     0  
    5.0     4   257  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0     5     0  
    7.0     6   226  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     0     0  
    5.0    23    46  "
ExtremelyFastDecisionTreeClassifier,1,23,4,0.8796896458923519,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 63.04%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 59.95%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 65.94%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 66.47%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 71.37%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 61.97%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 59.44%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 91.96%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 80.66%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 43.11%}",0.7073869375543972,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    14     4  
    2.0    49   286  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0    67    46  
    2.0    87   153  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0    46    56  
    5.0    35   202  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0    47    60  
    5.0    29   197  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0    52    52  
    5.0    22   199  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0    38    44  
    2.0    52   189  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    30    32  
    5.0    62   187  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    11     0  
    5.0     4   283  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0     5     0  
    7.0     6   252  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     0     0  
    5.0    23    72  "
ExtremelyFastDecisionTreeClassifier,1,24,5,0.700658427745665,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 61.68%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 59.48%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 65.19%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 69.95%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 76.87%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 62.87%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 60.21%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 71.44%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 80.89%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 50.49%}",0.710565057055272,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    21    37  
    2.0    49   412  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0    87   105  
    2.0    87   240  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0    56    86  
    5.0    41   322  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0    78    91  
    5.0    29   301  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0    72    58  
    5.0    22   339  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0    54    84  
    2.0    52   299  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    39    67  
    5.0    62   309  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    11    22  
    5.0     4   427  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0     5     0  
    7.0     6   418  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     1     5  
    5.0    23   232  "
ExtremelyFastDecisionTreeClassifier,1,25,6,0.5756942320916902,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 59.29%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 60.98%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 66.56%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 71.84%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 76.77%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 67.54%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 64.36%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 72.05%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 72.66%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 51.69%}",0.6932278915071532,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    25    75  
    2.0    49   549  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   101   147  
    2.0    87   363  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0    72   108  
    5.0    49   455  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   107   121  
    5.0    29   421  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0    86    79  
    5.0    22   483  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0    83   108  
    2.0    52   425  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    58    83  
    5.0    69   446  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    15    30  
    5.0     4   594  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0     7     9  
    7.0     7   585  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     1     5  
    5.0    23   411  "
ExtremelyFastDecisionTreeClassifier,1,26,7,0.5053354797752808,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 64.41%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 65.02%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 68.57%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 73.66%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 79.10%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 71.58%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 66.39%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 78.07%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 80.47%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 52.20%}",0.7417148232152658,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    40    85  
    2.0    49   716  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   145   181  
    2.0    87   477  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0   101   135  
    5.0    57   583  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   142   150  
    5.0    29   549  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0   130   103  
    5.0    22   607  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0   118   127  
    2.0    52   563  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    71    96  
    5.0    76   605  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    30    38  
    5.0     4   763  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0    20    16  
    7.0     8   756  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     1     5  
    5.0    23   603  "
ExtremelyFastDecisionTreeClassifier,1,27,8,0.4619644816556912,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 69.18%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 67.62%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 69.38%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 73.60%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 80.47%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 73.00%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 67.92%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 82.46%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 82.81%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 52.45%}",0.7623603550999447,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0  
    1.0    61    94  
    2.0    49   859  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   183   208  
    2.0    87   585  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0   124   159  
    5.0    65   701  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   176   190  
    5.0    29   648  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0   168   122  
    5.0    22   723  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0   152   156  
    2.0    52   673  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    84   109  
    5.0    80   748  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0  
    4.0    51    45  
    5.0     4   908  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0  
    6.0    33    23  
    7.0     9   908  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     1     5  
    5.0    23   776  "
ExtremelyFastDecisionTreeClassifier,1,28,9,0.44111999201915364,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 71.76%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 70.31%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 69.93%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 74.96%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 81.49%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 75.03%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 68.77%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 84.16%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 83.65%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 52.62%}",0.778029352215723,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0    
    1.0    74      98  
    2.0    49   1,032  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   234   234  
    2.0    87   698  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0   150   190  
    5.0    71   828  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   230   225  
    5.0    29   749  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0   219   147  
    5.0    22   837  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0   202   180  
    2.0    56   785  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0  
    4.0    96   123  
    5.0    86   906  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0    
    4.0    64      49  
    5.0     4   1,081  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0    
    6.0    46      30  
    7.0    11   1,076  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0  
    4.0     1     5  
    5.0    23   966  "
ExtremelyFastDecisionTreeClassifier,1,29,10,0.4211195820679679,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 72.11%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 69.97%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 69.42%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 74.65%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 80.17%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 75.03%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 68.89%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 84.29%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 83.75%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 54.34%}",0.7761151330339894,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0    
    1.0    74      98  
    2.0    49   1,162  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   244   264  
    2.0    87   788  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0   160   212  
    5.0    78   919  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   236   246  
    5.0    29   852  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0   229   175  
    5.0    22   929  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0   208   195  
    2.0    56   894  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0    
    4.0   105     137  
    5.0    91   1,008  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0    
    4.0    64      49  
    5.0     4   1,211  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0    
    6.0    46      30  
    7.0    11   1,206  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0    
    4.0     2      10  
    5.0    25   1,088  "
ExtremelyFastDecisionTreeClassifier,1,30,11,0.418223819730305,"{'disp12d66aea27fe15ee30653de92d4c5fa1': MacroF1: 72.07%, 'disp18a2fbd7bb103309ff355641581b0265': MacroF1: 70.10%, 'disp05f72682660e0d7279afe7dd279cf222': MacroF1: 69.38%, 'dispc39d4b98d36b7a7a1f8b5d008435a943': MacroF1: 74.40%, 'disp2bec1140d082890e59f56d23be53a13c': MacroF1: 80.13%, 'disp8d704d5b59a836e2d12bd0f513bb5c24': MacroF1: 75.18%, 'dispcc73a6cd1c147e6590b75f33832050e0': MacroF1: 69.01%, 'disp98165e17b547d7ee020db66abe427d35': MacroF1: 84.31%, 'dispb5270dcf23f163d3a80ae25bb595caad': MacroF1: 83.77%, 'disp42e0b13c95928df3e153740656d91701': MacroF1: 54.35%}",0.7762496884891331,"disp12d66aea27fe15ee30653de92d4c5fa1
          1.0   2.0    
    1.0    74      99  
    2.0    49   1,187  

disp18a2fbd7bb103309ff355641581b0265
          1.0   2.0  
    1.0   246   267  
    2.0    87   809  

disp05f72682660e0d7279afe7dd279cf222
          4.0   5.0  
    4.0   163   216  
    5.0    80   936  

dispc39d4b98d36b7a7a1f8b5d008435a943
          4.0   5.0  
    4.0   236   252  
    5.0    29   872  

disp2bec1140d082890e59f56d23be53a13c
          4.0   5.0  
    4.0   231   178  
    5.0    22   950  

disp8d704d5b59a836e2d12bd0f513bb5c24
          1.0   2.0  
    1.0   208   195  
    2.0    56   920  

dispcc73a6cd1c147e6590b75f33832050e0
          4.0   5.0    
    4.0   105     137  
    5.0    91   1,034  

disp98165e17b547d7ee020db66abe427d35
          4.0   5.0    
    4.0    64      49  
    5.0     4   1,237  

dispb5270dcf23f163d3a80ae25bb595caad
          6.0   7.0    
    6.0    46      30  
    7.0    11   1,232  

disp42e0b13c95928df3e153740656d91701
          4.0   5.0    
    4.0     2      10  
    5.0    25   1,114  "
